SamplesperPixel,ScanningSequence,SequenceVariant,ScanOptions,MRAcquisitionType,RepetitionTime,EchoTime,EchoTrainLength,InversionTime,AngioFlag,NumberofAverages,ImagingFrequency,MagneticFieldstrength,SpacingBetweenSlices,PercentSampling,PercentPhaseFieldofView,PixelBandwidth,ReconstructionDiameter,PhaseEncodingDirection,FlipAngle,SAR,VariableFlipAngleFlag,SeriesDescription,SHStationName
1,NULL,NONE,NULL,2D,5000,97.3,1,0,N,1,63.868581,1.5,3.5,100,100,1953.12,220,COL,90,0.409664,N,FA,MR1W1
1,NULL,NONE,NULL,2D,5000,97.3,1,0,N,1,63.868581,1.5,3.5,100,100,1953.12,220,COL,90,0.409664,N,EXP,MR1W1
1,NULL,SS,NULL,2D,5000,20,2,0,N,2,63.868574,1.5,5,100,100,976.562,220,COL,40,0.00222354,N,EPI susceptibility,MR1W1
1,NULL,NONE,NULL,2D,5000,97.3,1,0,N,1,63.868581,1.5,3.5,100,100,1953.12,220,COL,90,0.409664,N,DWI,MR1W1
1,GR,NULL,FAST_GEMS,2D,150,1.472,1,0,N,1,63.868576,1.5,8,100,100,976.562,300,ROW,70,1.53679,N,Calibration Scan,MR1W1
1,SE,SK,NULL,2D,15000,117.65475,36,3750,NULL,1.5,63.868561,1.5,4,150,100,325.52084,200,ROW,90,1.2087809,N,Ax T2Flair Propeller,MR1W1
1,NULL,NONE,NULL,2D,5000,97.3,1,0,N,1,63.868581,1.5,3.5,100,100,1953.12,220,COL,90,0.409664,N,Ax DIFF,MR1W1
1,NULL,NONE,NULL,2D,5000,97.3,1,0,N,1,63.868581,1.5,3.5,100,100,1953.12,220,COL,90,0.409664,N,ADC,MR1W1
1,SE,SK,NULL,2D,6000,93.07725,28,NULL,NULL,1.5,63.868561,1.5,4,157.5,100,244.14062,200,ROW,90,2.1506548,N,  Ax T2 Propeller,MR1W1
1,SE,SK,NULL,2D,1572.69,122.496,1,0,N,0.53125,63.868631,1.5,3,53.125,100,122.07,220,ROW,90,2.14107,N,SSFSE Axial,MR1W1
1,SE,OSP,NULL,2D,533.336,13,1,0,N,0.5,63.868631,1.5,5,58.3333,100,122.109,220,ROW,90,1.71267,N,SAG T1,MR1W1
1,NULL,SS,NULL,2D,12000,28.8,1,0,N,1,63.868631,1.5,6,100,100,1304.69,220,COL,90,0.00449485,N,O-SUSCEPTIBILITY EPI,MR1W1
1,NULL,NONE,NULL,2D,10000,98.4,1,0,N,1,63.854776,1.5,3,100,100,1953.12,230,COL,90,0.128261,N,ZERO-B,MR1EL2
1,GR,NULL,NULL,3D,22,6,1,0,N,1,63.854765,1.5,1.2,100,100,114.922,220,ROW,20,0.0207631,N,Sag SPGR,MR1EL2
1,GR,NULL,NULL,3D,6.52,2.456,1,0,N,2,63.854756,1.5,0.4,100,100,244.141,180,ROW,65,0.666165,N,Sag 3D FIESTA,MR1EL2
1,GR,NULL,NULL,3D,22,6,1,NULL,N,1,63.854765,1.5,NULL,100,100,57.46099725,NULL,ROW,20,0.0207631,N,SAG  SPGR PRE RFMT,MR1EL2
3,NULL,NONE,NULL,2D,10000,98.4,1,0,N,1,63.854776,1.5,3,100,100,1953.12,230,COL,90,0.128261,N,FA (color),MR1EL2
1,NULL,NONE,NULL,2D,10000,98.4,1,0,N,1,63.854776,1.5,3,100,100,1953.12,230,COL,90,0.128261,N,FA,MR1EL2
1,NULL,NONE,NULL,2D,10000,98.4,1,0,N,1,63.854776,1.5,3,100,100,1953.12,230,COL,90,0.128261,N,EXP,MR1EL2
1,NULL,NONE,NULL,2D,10000,98.4,1,0,N,1,63.854776,1.5,3,100,100,1953.12,230,COL,90,0.128261,N,DWI,MR1EL2
1,GR,NULL,NULL,3D,6.52,2.456,1,NULL,N,2,63.854756,1.5,NULL,100,100,244.1410124,NULL,ROW,65,0.666165,N,COR RFMT FIESTA,MR1EL2
1,GR,NULL,NULL,3D,22,6,1,NULL,N,1,63.854765,1.5,NULL,100,100,57.46099725,NULL,ROW,20,0.0207631,N,COR  SPGR pre rfmt,MR1EL2
1,GR,NULL,FAST_GEMS,2D,150,1.372,1,0,N,1,63.85475,1.5,8,100,100,976.562,300,ROW,70,0.561238,N,Calibration Scan,MR1EL2
1,GR,NULL,NULL,3D,6.52,2.456,1,NULL,N,2,63.854756,1.5,NULL,100,100,244.1410124,NULL,ROW,65,0.666165,N,AXIAL RFMT FIESTA,MR1EL2
1,GR,NULL,NULL,3D,22,6,1,NULL,N,1,63.854765,1.5,NULL,100,100,57.46099725,NULL,ROW,20,0.0207631,N,AXIAL  SPGR PRE RFMT,MR1EL2
1,SE,SK,NULL,2D,8900,112.48,12,0,N,2,63.854765,1.5,3,100,75,27.1094,230,ROW,90,0.422,N,AX T2,MR1EL2
1,NULL,NONE,NULL,2D,10000,98.4,1,0,N,1,63.854776,1.5,3,100,100,1953.12,230,COL,90,0.128261,N,Ax Iso Diffusion (15 Directions),MR1EL2
1,IR,SK,NULL,2D,10002,121.44,1,2200,N,0.5,63.854765,1.5,3,64.5833,100,162.734,230,ROW,90,0.5425,N,AX FLAIR,MR1EL2
1,NULL,SS,NULL,2D,5000,20,2,0,N,2,63.854783,1.5,3,100,100,976.562,230,COL,40,0.000611468,N,Ax EPI Susceptibility,MR1EL2
1,NULL,NONE,NULL,2D,10000,98.4,1,0,N,1,63.854776,1.5,3,100,100,1953.12,230,COL,90,0.128261,N,ADC,MR1EL2
1,NULL,NONE,NULL,2D,6500,114,1,0,N,1,63.85485,1.5,4.5,100,100,1304.69,200,COL,90,0.155576,N,ZERO-B,MR1EL2
1,GR,NULL,NULL,3D,21,6,1,0,N,1,63.854832,1.5,1.2,100,100,114.922,220,ROW,20,0.0244994,N,Sag SPGR,MR1EL2
1,GR,SS,NULL,3D,6.995,2.304,1,0,N,4,63.85485,1.5,0.4,100,100,244.141,180,ROW,65,0.699362,N,Sag FIESTA,MR1EL2
1,GR,SS,NULL,3D,6.995,2.304,1,NULL,N,4,63.85485,1.5,NULL,100,100,244.1410124,NULL,ROW,65,0.699362,N,Reformatted,MR1EL2
1,GR,SS,NULL,3D,6.995,2.304,1,NULL,N,4,63.85485,1.5,NULL,100,100,244.1410124,NULL,ROW,65,0.699362,N,Reformatted,MR1EL2
1,GR,NULL,NULL,3D,21,6,1,NULL,N,1,63.854832,1.5,NULL,100,100,57.46099725,NULL,ROW,20,0.0244994,N,Reformatted,MR1EL2
1,GR,NULL,NULL,3D,21,6,1,NULL,N,1,63.854832,1.5,NULL,100,100,57.46099725,NULL,ROW,20,0.0244994,N,Reformatted,MR1EL2
3,NULL,NONE,NULL,2D,6500,114,1,0,N,1,63.85485,1.5,4.5,100,100,1304.69,200,COL,90,0.155576,N,FA (color),MR1EL2
1,NULL,NONE,NULL,2D,6500,114,1,0,N,1,63.85485,1.5,4.5,100,100,1304.69,200,COL,90,0.155576,N,FA,MR1EL2
1,NULL,NONE,NULL,2D,6500,114,1,0,N,1,63.85485,1.5,4.5,100,100,1304.69,200,COL,90,0.155576,N,EXP,MR1EL2
1,NULL,NONE,NULL,2D,6500,114,1,0,N,1,63.85485,1.5,4.5,100,100,1304.69,200,COL,90,0.155576,N,DWI,MR1EL2
1,GR,NULL,FAST_GEMS,2D,150,1.372,1,0,N,1,63.854855,1.5,8,100,100,976.562,300,ROW,70,0.632131,N,Calibration Scan,MR1EL2
1,SE,SK,NULL,2D,4283.34,112.096,12,0,N,1,63.854832,1.5,4.5,100,100,27.1094,200,ROW,90,0.4742,N,AX T2,MR1EL2
1,IR,SK,NULL,2D,10002,131.284,1,2200,N,0.5,63.854832,1.5,4.5,64.5833,100,162.734,200,ROW,90,0.4073,N,AX FLAIR,MR1EL2
1,NULL,SS,NULL,2D,5000,20,2,0,N,2,63.854847,1.5,4.5,100,100,652.344,220,ROW,40,0.00072922,N,Ax EPI Susceptibility,MR1EL2
1,NULL,NONE,NULL,2D,6500,114,1,0,N,1,63.85485,1.5,4.5,100,100,1304.69,200,COL,90,0.155576,N,Ax DIFF Pedi,MR1EL2
1,NULL,NONE,NULL,2D,6500,114,1,0,N,1,63.85485,1.5,4.5,100,100,1304.69,200,COL,90,0.155576,N,ADC,MR1EL2
1,NULL,NONE,NULL,2D,6500,107.2,1,0,N,1,63.854803,1.5,4.5,100,100,1953.12,220,COL,90,0.201119,N,ZERO-B,MR1EL2
1,SE,SK,NULL,2D,6133.34,114.048,12,0,N,1,63.854806,1.5,4.5,100,80,27.1094,240,ROW,90,0.6064,N,Sag T2,MR1EL2
1,SE,SK,NULL,2D,433.336,12.696,2,0,N,1,63.854806,1.5,4.5,100,80,122.109,240,ROW,90,1.1059,N,Sag T1 Post,MR1EL2
1,SE,SK,NULL,2D,433.336,12.696,2,0,N,1,63.854806,1.5,4.5,100,80,122.109,240,ROW,90,1.1059,N,SAG T1,MR1EL2
3,NULL,NONE,NULL,2D,6500,107.2,1,0,N,1,63.854803,1.5,4.5,100,100,1953.12,220,COL,90,0.201119,N,FA (color),MR1EL2
1,NULL,NONE,NULL,2D,6500,107.2,1,0,N,1,63.854803,1.5,4.5,100,100,1953.12,220,COL,90,0.201119,N,FA,MR1EL2
1,NULL,NONE,NULL,2D,6500,107.2,1,0,N,1,63.854803,1.5,4.5,100,100,1953.12,220,COL,90,0.201119,N,EXP,MR1EL2
1,NULL,NONE,NULL,2D,6500,107.2,1,0,N,1,63.854803,1.5,4.5,100,100,1953.12,220,COL,90,0.201119,N,DWI,MR1EL2
1,SE,NONE,FC,2D,533.336,20,1,0,N,2,63.854806,1.5,5,100,75,122.109,200,ROW,90,0.697058,N,Cor T1 Post,MR1EL2
1,GR,NULL,FAST_GEMS,2D,150,1.372,1,0,N,1,63.854795,1.5,8,100,100,976.562,300,ROW,70,0.65892,N,Calibration Scan,MR1EL2
1,SE,SK,NULL,2D,6350,111.488,12,0,N,1,63.854803,1.5,4.5,100,75,27.1094,260,COL,90,0.6201,N,AX T2 Phase A/P,MR1EL2
1,SE,SK,NULL,2D,6350,111.552,12,0,N,1,63.854806,1.5,4.5,100,75,27.1094,220,ROW,90,0.6201,N,AX T2,MR1EL2
1,RM,NONE,NULL,2D,483.336,20,1,0,N,1,63.854806,1.5,5,100,75,122.109,220,ROW,90,0.683966,N,Ax T1 Post,MR1EL2
1,RM,NONE,NULL,2D,483.336,20,1,0,N,1,63.854803,1.5,5,100,75,122.109,220,ROW,90,0.683966,N,Ax T1,MR1EL2
1,RM,NONE,NULL,2D,483.336,20,1,0,N,1,63.854806,1.5,5,100,75,122.109,220,ROW,90,0.683966,N,Ax Subtracted (11-8),MR1EL2
1,IR,SK,NULL,2D,10002,124.2,1,2200,N,0.5,63.854806,1.5,4.5,64.5833,100,162.734,220,ROW,90,0.7021,N,AX FLAIR,MR1EL2
1,NULL,SS,NULL,2D,5000,20,2,0,N,2,63.854806,1.5,4,100,100,652.344,220,ROW,40,0.000942691,N,Ax EPI Susceptibility,MR1EL2
1,NULL,NONE,NULL,2D,6500,107.2,1,0,N,1,63.854803,1.5,4.5,100,100,1953.12,220,COL,90,0.201119,N,Ax DIFF Pedi,MR1EL2
1,NULL,NONE,NULL,2D,6500,107.2,1,0,N,1,63.854803,1.5,4.5,100,100,1953.12,220,COL,90,0.201119,N,ADC,MR1EL2
1,GR,SP,NULL,2D,395,4.35,1,NULL,N,2,123.255428,3,3.6,100,100,300,NULL,ROW,90,1.885246457,N,Sag T1 Pre FLASH repeat,MR3EL2
1,GR,SP,NULL,2D,395,4.35,1,NULL,N,2,123.255428,3,3.6,100,100,300,NULL,ROW,90,1.885246457,N,Sag T1 Pre FLASH,MR3EL2
1,EP,NULL,NULL,2D,9720,111,1,NULL,N,1,123.255412,3,2,100,100,1447,NULL,COL,90,0.53356842,N,LOWB,MR3EL2
1,GR,SP,NULL,2D,80,5,1,NULL,N,1,123.25552,3,12,50,100,300,NULL,ROW,40,0.021691258,N,LOCALIZER,MR3EL2
3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FA color,MR3EL2
1,EP,NULL,NULL,2D,9720,111,1,NULL,N,1,123.255412,3,2,100,100,1447,NULL,COL,90,0.53356842,N,FA,MR3EL2
1,EP,NULL,NULL,2D,9720,111,1,NULL,N,1,123.255412,3,2,100,100,1447,NULL,COL,90,0.53356842,N,EXP,MR3EL2
1,EP,NULL,NULL,2D,9720,111,1,NULL,N,1,123.255412,3,2,100,100,1447,NULL,COL,90,0.53356842,N,DWI,MR3EL2
1,GR,SP,NULL,2D,395,4.35,1,NULL,N,2,123.255428,3,3.6,100,100,300,NULL,ROW,90,1.885246457,N,cor t1 mip repeat,MR3EL2
1,SE,NULL,NULL,2D,6380,97,11,NULL,N,2,123.255407,3,4,75,84.375,150,NULL,ROW,150,0.678348392,N,Ax T2 4mm repeat,MR3EL2
1,SE,NULL,NULL,2D,6380,97,11,NULL,N,2,123.255407,3,4,75,84.375,150,NULL,ROW,150,0.678348392,N,Ax T2 4mm,MR3EL2
1,GR,SP,NULL,2D,395,4.35,1,NULL,N,2,123.255428,3,3.6,100,100,300,NULL,ROW,90,1.885246457,N,ax t1 mip repeat,MR3EL2
1,GR,NULL,NULL,3D,26,19.2,1,NULL,N,1,123.25541,3,NULL,95,75,120,NULL,ROW,15,0.039972481,N,Ax SWI_t2_fl3d_pat2 repeat,MR3EL2
1,GR,NULL,NULL,3D,26,19.2,1,NULL,N,1,123.25541,3,NULL,95,75,120,NULL,ROW,15,0.039972481,N,Ax SWI_t2_fl3d_pat2,MR3EL2
1,NULL,NULL,IR,2D,9000,87,13,2700,N,1,123.255529,3,4,70,87.5,230,NULL,ROW,150,0.861571303,N,Ax FLAIR T2,MR3EL2
1,EP,NULL,NULL,2D,9720,111,1,NULL,N,1,123.255412,3,2.00000004,100,100,1447,NULL,COL,90,0.53356842,N,AX DIFFUSION_12 dir_b=1000,MR3EL2
1,EP,NULL,NULL,2D,9720,111,1,NULL,N,1,123.255412,3,2,100,100,1447,NULL,COL,90,0.53356842,N,ADC,MR3EL2
1,SE,SK,NULL,2D,1530.65,119.136,1,0,N,0.53125,63.868537,1.5,4,53.125,100,244.141,240,ROW,90,0.925548,N,Sag T2 SSFE,MR1W1
1,SE,SK,NULL,2D,833.24,123.84,1,0,N,0.5625,63.868537,1.5,4,56.25,100,162.734,220,ROW,90,0.925559,N,Cor T2 SSFE ASSET,MR1W1
1,SE,SK,NULL,2D,1157.51,122.208,1,0,N,0.544444,63.868537,1.5,4,54.4444,80,244.141,220,ROW,90,0.92555,N,Ax T2 SSFE,MR1W1
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PhoenixZIPReport,MR3EL2
1,GR,NULL,NULL,3D,22.3,4.1,1,NULL,Y,1,123.254975,3,17.5,100,75,176,NULL,ROW,20,0.98367974,N,TUMBLE MRA MIP,MR3EL2
1,GR,NULL,NULL,3D,22.3,4.1,1,NULL,Y,1,123.254975,3,17.5,100,75,176,NULL,ROW,20,0.98367974,N,TOF 3D COW,MR3EL2
1,GR,NULL,NULL,3D,26,19.2,1,NULL,N,1,123.254936,3,NULL,95,75,120,NULL,ROW,15,0.037988138,N,SWI_Images,MR3EL2
1,NULL,NULL,IR,3D,2530,1.74,1,1200,N,4,123.254926,3,NULL,100,100,651,NULL,ROW,7,0.114080904,N,Sag T1 MEMPRAGE 1 mm 4e nomoco RMS,MR3EL2
1,NULL,NULL,IR,3D,2530,1.74,1,1200,N,1,123.254926,3,NULL,100,100,651,NULL,ROW,7,0.114080904,N,Sag T1 MEMPRAGE 1 mm 4e nomoco,MR3EL2
1,GR,NULL,NULL,3D,22.3,4.1,1,NULL,Y,1,123.254975,3,17.5,100,75,176,NULL,ROW,20,0.98367974,N,ROTATION MRA MIP,MR3EL2
1,EP,SK,NULL,2D,4000,13,1,NULL,N,52,123.254946,3,2.999999973,100,100,2298,NULL,COL,90,0.523891208,N,relCBF,MR3EL2
1,EP,SK,NULL,2D,4000,13,1,NULL,N,52,123.254946,3,2.999999973,100,100,2298,NULL,COL,90,0.523891208,N,Perfusion_Weighted,MR3EL2
1,EP,SK,NULL,2D,4000,13,1,NULL,N,1,123.254946,3,2.999999973,100,100,2298,NULL,COL,90,0.523891208,N,PASL,MR3EL2
1,GR,NULL,NULL,2D,27,7.03,1,NULL,Y,1,123.254848,3,1.675,70,80.46875,65,NULL,COL,60,1.527093417,N,MRA NECK ROTATION MIP,MR3EL2
1,EP,SK,NULL,2D,4000,13,1,NULL,N,1,123.254946,3,2.999999973,100,100,2298,NULL,COL,90,0.523891208,N,MoCoSeries,MR3EL2
1,GR,NULL,NULL,3D,26,19.2,1,NULL,N,1,123.254936,3,NULL,95,75,120,NULL,ROW,15,0.037988138,N,mIP_Images(SW),MR3EL2
1,EP,NULL,NULL,2D,9646.9,90.9,1,NULL,N,1,123.254934,3,2,100,100,1447,NULL,COL,90,0.577680811,N,LOWB,MR3EL2
1,GR,SP,NULL,2D,80,5,1,NULL,N,1,123.254938,3,12,50,100,300,NULL,ROW,40,0.020622392,N,LOCALIZER,MR3EL2
1,GR,NULL,PFP,2D,4.61,2.31,1,NULL,N,1,123.254868,3,9,60,100,1302,NULL,ROW,53,0.968033153,N,FISP3 plane,MR3EL2
3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FA color,MR3EL2
1,EP,NULL,NULL,2D,9646.9,90.9,1,NULL,N,1,123.254934,3,2,100,100,1447,NULL,COL,90,0.577680811,N,FA,MR3EL2
1,EP,NULL,NULL,2D,9646.9,90.9,1,NULL,N,1,123.254934,3,2,100,100,1447,NULL,COL,90,0.577680811,N,EXP,MR3EL2
1,EP,NULL,NULL,2D,9646.9,90.9,1,NULL,N,1,123.254934,3,2,100,100,1447,NULL,COL,90,0.577680811,N,DWI,MR3EL2
1,NULL,NULL,IR,3D,2530,1.74,1,1200,N,4,123.254926,3,NULL,100,100,651,NULL,ROW,7,0.114080904,N,COR MPR RFMT,MR3EL2
1,NULL,NULL,IR,3D,2530,1.74,1,1200,N,4,123.254926,3,NULL,100,100,651,NULL,ROW,7,0.114080904,N,AXIAL MPR RFMT,MR3EL2
1,SE,NULL,NULL,2D,7762.7,97,11,NULL,N,2,123.254928,3,3,75,84.375,151,NULL,ROW,150,0.701675955,N,Ax T2 3 mm over 24 months,MR3EL2
1,NULL,NULL,IR,2D,9000,90,13,2700,N,2,123.254948,3,3,70,87.5,230,NULL,ROW,150,1.095908357,N,Ax FLAIR T2,MR3EL2
1,EP,NULL,NULL,2D,9646.9,90.9,1,NULL,N,1,123.254934,3,1.99999993,100,100,1447,NULL,COL,90,0.577680811,N,AX DIFFUSION_30 dir_b=1000,MR3EL2
1,EP,NULL,NULL,2D,9646.9,90.9,1,NULL,N,1,123.254934,3,2,100,100,1447,NULL,COL,90,0.577680811,N,ADC,MR3EL2
1,GR,NULL,NULL,2D,27,7.03,1,NULL,Y,1,123.254848,3,NULL,70,80.46875,32.49999881,NULL,COL,60,1.527093417,N,3D RICA,MR3EL2
1,GR,NULL,NULL,3D,22.3,4.1,1,NULL,Y,1,123.254975,3,NULL,100,75,98.99999946,NULL,ROW,20,0.98367974,N,3D R. ANT.,MR3EL2
1,GR,NULL,NULL,3D,22.3,4.1,1,NULL,Y,1,123.254975,3,NULL,100,75,98.99999946,NULL,ROW,20,0.98367974,N,3D POST VERT,MR3EL2
1,GR,NULL,NULL,3D,22.3,4.1,1,NULL,Y,1,123.254975,3,NULL,100,75,98.99999946,NULL,ROW,20,0.98367974,N,3D POST HORIZ,MR3EL2
1,GR,NULL,NULL,2D,27,7.03,1,NULL,Y,1,123.254848,3,NULL,70,80.46875,32.49999881,NULL,COL,60,1.527093417,N,3D LICA,MR3EL2
1,GR,NULL,NULL,3D,22.3,4.1,1,NULL,Y,1,123.254975,3,NULL,100,75,98.99999946,NULL,ROW,20,0.98367974,N,3D L. ANT.,MR3EL2
1,GR,NULL,NULL,3D,22.3,4.1,1,NULL,Y,1,123.254975,3,NULL,100,75,98.99999946,NULL,ROW,20,0.98367974,N,3D COW,MR3EL2
1,GR,NULL,NULL,2D,27,7.03,1,NULL,Y,1,123.254848,3,NULL,70,80.46875,32.49999881,NULL,COL,60,1.527093417,N,3D ARCH,MR3EL2
1,GR,NULL,NULL,3D,22.3,4.1,1,NULL,Y,1,123.254975,3,NULL,100,75,98.99999946,NULL,ROW,20,0.98367974,N,3D ANT CIRC,MR3EL2
1,GR,NULL,NULL,2D,27,7.03,1,NULL,Y,1,123.254848,3,1.675,70,80.46875,65,NULL,COL,60,1.527093417,N,2DTOF NECK_MIP_TRA,MR3EL2
1,GR,NULL,NULL,2D,27,7.03,1,NULL,Y,1,123.254848,3,1.675,70,80.46875,65,NULL,ROW,60,1.527093417,N,2DTOF NECK_MIP_SAG,MR3EL2
1,GR,NULL,NULL,2D,27,7.03,1,NULL,Y,1,123.254848,3,1.675,70,80.46875,65,NULL,NULL,60,1.527093417,N,2DTOF NECK_MIP_COR,MR3EL2
1,GR,NULL,NULL,2D,27,7.03,1,NULL,Y,1,123.254848,3,1.675,70,80.46875,65,NULL,COL,60,1.527093417,N,2DTOF NECK,MR3EL2
1,GR,NULL,NULL,3D,26,19.2,1,NULL,N,1,123.255171,3,NULL,95,75,120,NULL,ROW,15,0.035814396,N,SWI_Images,MR3EL2
1,NULL,NULL,NULL,3D,5000,355,147,1800,N,1,123.255179,3,NULL,100.7463,100,789,NULL,ROW,120,0.382729412,Y,Sag T2_FLAIR_SPACE_irprep_ns_p2_da-fl_iso,MR3EL2
1,NULL,NULL,IR,3D,2530,1.64,1,1200,N,4,123.255173,3,NULL,100,100,651,NULL,ROW,7,0.113582649,N,Sag T1 MEMPRAGE 1 mm 4e nomoco RMS,MR3EL2
1,NULL,NULL,IR,3D,2530,1.64,1,1200,N,1,123.255173,3,NULL,100,100,651,NULL,ROW,7,0.113582649,N,Sag T1 MEMPRAGE 1 mm 4e nomoco,MR3EL2
1,GR,NULL,PFP,3D,12.19,6.1,1,NULL,N,1,123.25519,3,NULL,60,100,130,NULL,ROW,50,0.741661121,N,SAG CISS REFORMAT,MR3EL2
1,EP,SK,NULL,2D,4000,13,1,NULL,N,52,123.255187,3,5.00000012,100,100,2367,NULL,COL,90,0.44057774,N,relCBF,MR3EL2
1,SE,NULL,NULL,2D,400,9.1,1,NULL,N,1,123.255183,3,3,100,93.75,201,NULL,ROW,90,1.388594129,N,post ax T1  post end hand injectio 3MM,MR3EL2
1,EP,SK,NULL,2D,4000,13,1,NULL,N,52,123.255187,3,5.00000012,100,100,2367,NULL,COL,90,0.44057774,N,Perfusion_Weighted,MR3EL2
1,EP,SK,NULL,2D,4000,13,1,NULL,N,1,123.255187,3,5.00000012,100,100,2367,NULL,COL,90,0.44057774,N,MoCoSeries,MR3EL2
1,GR,NULL,NULL,3D,26,19.2,1,NULL,N,1,123.255171,3,NULL,95,75,120,NULL,ROW,15,0.035814396,N,mIP_Images(SW),MR3EL2
1,EP,NULL,NULL,2D,9230,90,1,NULL,N,1,123.255169,3,2,100,100,1447,NULL,COL,90,0.553753378,N,LOWB,MR3EL2
1,GR,SP,NULL,2D,80,5,1,NULL,N,1,123.255183,3,12,50,100,300,NULL,ROW,40,0.019451075,N,LOCALIZER,MR3EL2
3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FA color,MR3EL2
1,EP,NULL,NULL,2D,9230,90,1,NULL,N,1,123.255169,3,2,100,100,1447,NULL,COL,90,0.553753378,N,FA,MR3EL2
1,EP,NULL,NULL,2D,9230,90,1,NULL,N,1,123.255169,3,2,100,100,1447,NULL,COL,90,0.553753378,N,EXP,MR3EL2
1,EP,SK,NULL,2D,4000,13,1,NULL,N,1,123.255187,3,5.00000012,100,100,2367,NULL,COL,90,0.44057774,N,ep2d_tra_pasl_pedi_0-5 years old,MR3EL2
1,EP,NULL,NULL,2D,9230,90,1,NULL,N,1,123.255169,3,2,100,100,1447,NULL,COL,90,0.553753378,N,DWI,MR3EL2
1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,csi_se_288,MR3EL2
1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,csi_laser_spiral_1cc_3D TE 44,MR3EL2
1,SE,NULL,NULL,2D,5380,202,11,NULL,N,2,123.255179,3,3,75,100,90,NULL,COL,150,0.500942108,N,Cor T2 3 mm under 24 months,MR3EL2
1,NULL,NULL,NULL,3D,5000,355,147,1800,N,1,123.255179,3,NULL,100.7463,100,789,NULL,ROW,120,0.382729412,Y,COR SPACE FLAIR REFOR,MR3EL2
1,NULL,NULL,IR,3D,2530,1.64,1,1200,N,4,123.255173,3,NULL,100,100,651,NULL,ROW,7,0.113582649,N,COR MPR REFORMAT,MR3EL2
1,GR,NULL,PFP,3D,12.19,6.1,1,NULL,N,1,123.25519,3,NULL,60,100,130,NULL,ROW,50,0.741661121,N,COR CISS REFORMAT,MR3EL2
1,GR,NULL,PFP,3D,12.19,6.1,1,NULL,N,1,123.25519,3,NULL,60,100,130,NULL,ROW,50,0.741661121,N,CISS,MR3EL2
1,SE,NULL,NULL,2D,9760,202,11,NULL,N,2,123.255166,3,3,75,84.375,90,NULL,ROW,150,0.494573399,N,Ax T2 4mm under 24 months of age,MR3EL2
1,NULL,NULL,NULL,3D,5000,355,147,1800,N,1,123.255179,3,NULL,100.7463,100,789,NULL,ROW,120,0.382729412,Y,AX SPACE FLAIR REFOR,MR3EL2
1,NULL,NULL,IR,3D,2530,1.64,1,1200,N,4,123.255173,3,NULL,100,100,651,NULL,ROW,7,0.113582649,N,AX MPR REFORMAT,MR3EL2
1,EP,NULL,NULL,2D,9230,90,1,NULL,N,1,123.255169,3,2.000000003,100,100,1447,NULL,COL,90,0.553753378,N,AX DIFFUSION_30 dir_b=1000,MR3EL2
1,EP,NULL,NULL,2D,9230,90,1,NULL,N,1,123.255169,3,2,100,100,1447,NULL,COL,90,0.553753378,N,ADC,MR3EL2
1,NULL,NONE,NULL,2D,6500,89.4,1,0,N,1,63.868591,1.5,4.5,100,100,1953.12,220,COL,90,0.112094,N,ZERO-B,MR1W1
1,NULL,SS,NULL,2D,12000,26.6,1,0,N,1,63.868598,1.5,4.5,100,100,1953.12,220,COL,90,0.0010775,N,SUSCEPTIBILITY EPI,MR1W1
1,SE,SK,NULL,2D,500,12.76,2,0,N,1,63.868591,1.5,4.5,100,80,122.109,230,ROW,90,0.6411,N,SAG T1,MR1W1
3,NULL,NONE,NULL,2D,6500,89.4,1,0,N,1,63.868591,1.5,4.5,100,100,1953.12,220,COL,90,0.112094,N,FA (color),MR1W1
1,NULL,NONE,NULL,2D,6500,89.4,1,0,N,1,63.868591,1.5,4.5,100,100,1953.12,220,COL,90,0.112094,N,FA,MR1W1
1,NULL,NONE,NULL,2D,6500,89.4,1,0,N,1,63.868591,1.5,4.5,100,100,1953.12,220,COL,90,0.112094,N,EXP,MR1W1
1,NULL,NONE,NULL,2D,6500,89.4,1,0,N,1,63.868591,1.5,4.5,100,100,1953.12,220,COL,90,0.112094,N,DWI,MR1W1
1,GR,NULL,FAST_GEMS,2D,150,1.472,1,0,N,1,63.868576,1.5,8,100,100,976.562,300,ROW,70,0.49842,N,Calibration Scan,MR1W1
